latitude;longitude;speed;date;;;;
36.71790167;-4.42187;4.312857628;Wed Apr 25 11:16:12 GMT+02:00 2018;;;;
36.71805833;-4.421556667;5.433407784;Wed Apr 25 11:16:05 GMT+02:00 2018;;;;
36.718115;-4.421198333;6.558590412;Wed Apr 25 11:16:00 GMT+02:00 2018;;;;
36.71817;-4.420866667;6.234830379;Wed Apr 25 11:15:56 GMT+02:00 2018;;;;
36.71825667;-4.42049;6.847864628;Wed Apr 25 11:15:51 GMT+02:00 2018;;;;
36.71834833;-4.420103333;7.394499302;Wed Apr 25 11:15:46 GMT+02:00 2018;;;;
36.71844667;-4.419733333;6.588959217;Wed Apr 25 11:15:41 GMT+02:00 2018;;;;
36.718505;-4.4194;6.736169815;Wed Apr 25 11:15:36 GMT+02:00 2018;;;;
36.71852167;-4.419003333;0;Wed Apr 25 11:15:05 GMT+02:00 2018;;;;
36.71855833;-4.418648333;0;Wed Apr 25 11:15:04 GMT+02:00 2018;;;;
36.71913833;-4.416765;2.243159533;Wed Apr 25 11:13:58 GMT+02:00 2018;;;;
36.718835;-4.41671;2.062491894;Wed Apr 25 11:13:53 GMT+02:00 2018;;;;
36.71899;-4.416431667;2.505152941;Wed Apr 25 11:13:35 GMT+02:00 2018;;;;
36.72053167;-4.41092;2.451622009;Wed Apr 25 11:12:04 GMT+02:00 2018;;;;
36.720535;-4.410568333;2.051682711;Wed Apr 25 11:11:57 GMT+02:00 2018;;;;
36.72076;-4.41033;2.653907776;Wed Apr 25 11:11:35 GMT+02:00 2018;;;;
36.72085667;-4.410006667;3.246867895;Wed Apr 25 11:11:27 GMT+02:00 2018;;;;
36.72081667;-4.409661667;3.040978909;Wed Apr 25 11:11:24 GMT+02:00 2018;;;;
36.72075333;-4.409315;2.689423561;Wed Apr 25 11:11:22 GMT+02:00 2018;;;;
36.72272;-4.399596667;3.114069462;Wed Apr 25 11:07:51 GMT+02:00 2018;;;;
36.72288333;-4.399253333;2.600891352;Wed Apr 25 11:07:44 GMT+02:00 2018;;;;
36.72302833;-4.398963333;2.103669643;Wed Apr 25 11:07:38 GMT+02:00 2018;;;;
