latitude;longitude;speed;date
36.72032311;-4.583351103;23.71467972;Sat May 05 12:42:05 GMT+02:00 2018
36.7204239;-4.582831157;23.85303497;Sat May 05 12:42:03 GMT+02:00 2018
36.72052726;-4.582308139;23.93082809;Sat May 05 12:42:01 GMT+02:00 2018
36.72062866;-4.581790219;22.95063782;Sat May 05 12:41:59 GMT+02:00 2018
36.72072841;-4.581288157;23.57090187;Sat May 05 12:41:57 GMT+02:00 2018
36.72083377;-4.580780544;23.61213303;Sat May 05 12:41:55 GMT+02:00 2018
36.72094132;-4.58027802;23.18234634;Sat May 05 12:41:53 GMT+02:00 2018
36.72104654;-4.579785871;22.56068802;Sat May 05 12:41:51 GMT+02:00 2018
36.72115148;-4.579302193;22.1571064;Sat May 05 12:41:49 GMT+02:00 2018
36.72125151;-4.578822859;21.75940132;Sat May 05 12:41:47 GMT+02:00 2018
36.72133784;-4.578347355;21.87196541;Sat May 05 12:41:45 GMT+02:00 2018
36.72141061;-4.577868926;21.99647522;Sat May 05 12:41:43 GMT+02:00 2018
36.7214614;-4.577383464;22.11942863;Sat May 05 12:41:41 GMT+02:00 2018
36.72148719;-4.576897146;22.09752083;Sat May 05 12:41:39 GMT+02:00 2018
36.72148557;-4.576404989;22.01602554;Sat May 05 12:41:37 GMT+02:00 2018
36.72146591;-4.575904318;22.77023315;Sat May 05 12:41:35 GMT+02:00 2018
36.72142276;-4.57539194;23.53843307;Sat May 05 12:41:33 GMT+02:00 2018
36.72135939;-4.57487612;24.05644226;Sat May 05 12:41:31 GMT+02:00 2018
36.7212748;-4.574348118;24.42894936;Sat May 05 12:41:29 GMT+02:00 2018
36.72116528;-4.573822865;24.55010986;Sat May 05 12:41:27 GMT+02:00 2018
36.72102564;-4.573303724;24.84759712;Sat May 05 12:41:25 GMT+02:00 2018
36.72084781;-4.572796768;24.92372704;Sat May 05 12:41:23 GMT+02:00 2018
36.72065779;-4.572291052;24.81904984;Sat May 05 12:41:21 GMT+02:00 2018
36.72046825;-4.571792337;24.54853821;Sat May 05 12:41:19 GMT+02:00 2018
36.72028863;-4.571302476;24.09145164;Sat May 05 12:41:17 GMT+02:00 2018
36.72010964;-4.570813203;24.17573166;Sat May 05 12:41:15 GMT+02:00 2018
36.7199231;-4.570325425;23.89587402;Sat May 05 12:41:13 GMT+02:00 2018
36.7197322;-4.569845053;23.93722343;Sat May 05 12:41:11 GMT+02:00 2018
36.71955924;-4.569361261;23.53388786;Sat May 05 12:41:09 GMT+02:00 2018
36.71940919;-4.568869155;23.27088547;Sat May 05 12:41:07 GMT+02:00 2018
36.71927991;-4.568364525;23.41494942;Sat May 05 12:41:05 GMT+02:00 2018
36.71917579;-4.567848524;23.54907799;Sat May 05 12:41:03 GMT+02:00 2018
36.71908295;-4.567323204;23.29892731;Sat May 05 12:41:01 GMT+02:00 2018
36.71900935;-4.566807356;22.67952538;Sat May 05 12:40:59 GMT+02:00 2018
36.71894455;-4.566306555;22.27088547;Sat May 05 12:40:57 GMT+02:00 2018
36.71888842;-4.565809424;22.60335541;Sat May 05 12:40:55 GMT+02:00 2018
36.71882919;-4.565300545;23.30396461;Sat May 05 12:40:53 GMT+02:00 2018
36.71876785;-4.564785177;23.07839394;Sat May 05 12:40:51 GMT+02:00 2018
36.71871347;-4.564278292;22.66751862;Sat May 05 12:40:49 GMT+02:00 2018
36.71867037;-4.563779032;22.3627739;Sat May 05 12:40:47 GMT+02:00 2018
36.71861871;-4.563288194;22.14189339;Sat May 05 12:40:45 GMT+02:00 2018
36.71855969;-4.562815463;21.10412407;Sat May 05 12:40:43 GMT+02:00 2018
36.71847945;-4.562357509;20.58117294;Sat May 05 12:40:41 GMT+02:00 2018
36.71838654;-4.561917132;20.01987076;Sat May 05 12:40:39 GMT+02:00 2018
36.71829056;-4.561488723;19.80755615;Sat May 05 12:40:37 GMT+02:00 2018
36.71817131;-4.561064104;21.29489136;Sat May 05 12:40:35 GMT+02:00 2018
36.71804015;-4.560626813;20.89131546;Sat May 05 12:40:33 GMT+02:00 2018
36.71791972;-4.560196808;21.25684357;Sat May 05 12:40:31 GMT+02:00 2018
36.71775925;-4.559769606;21.82580566;Sat May 05 12:40:29 GMT+02:00 2018
36.71758095;-4.559333129;22.52850151;Sat May 05 12:40:27 GMT+02:00 2018
36.71738308;-4.558890053;22.86029243;Sat May 05 12:40:25 GMT+02:00 2018
36.71718301;-4.558450027;23.23907852;Sat May 05 12:40:23 GMT+02:00 2018
36.71697496;-4.557997101;23.43593788;Sat May 05 12:40:21 GMT+02:00 2018
36.716774;-4.557529094;24.4041748;Sat May 05 12:40:19 GMT+02:00 2018
36.71657921;-4.557030574;24.85926628;Sat May 05 12:40:17 GMT+02:00 2018
36.71638016;-4.556522286;24.93447876;Sat May 05 12:40:15 GMT+02:00 2018
36.71619298;-4.556012503;25.03304291;Sat May 05 12:40:13 GMT+02:00 2018
36.71603635;-4.555486612;25.8478756;Sat May 05 12:40:11 GMT+02:00 2018
36.71588761;-4.554942267;25.97351265;Sat May 05 12:40:09 GMT+02:00 2018
36.7157425;-4.554388825;26.152565;Sat May 05 12:40:07 GMT+02:00 2018
36.71560595;-4.553831005;26.17518616;Sat May 05 12:40:05 GMT+02:00 2018
36.71547035;-4.553274678;25.91008759;Sat May 05 12:40:03 GMT+02:00 2018
36.71532783;-4.552726119;25.88518143;Sat May 05 12:40:01 GMT+02:00 2018
36.71518693;-4.552173386;26.05644417;Sat May 05 12:39:59 GMT+02:00 2018
36.71504498;-4.551621139;25.96906662;Sat May 05 12:39:57 GMT+02:00 2018
36.7149092;-4.551067577;26.08945847;Sat May 05 12:39:55 GMT+02:00 2018
36.71477403;-4.550506003;26.14485741;Sat May 05 12:39:53 GMT+02:00 2018
36.71463862;-4.549943856;26.15471268;Sat May 05 12:39:51 GMT+02:00 2018
36.71450528;-4.549382105;25.92077065;Sat May 05 12:39:49 GMT+02:00 2018
36.71437593;-4.548828536;25.33667374;Sat May 05 12:39:47 GMT+02:00 2018
36.71424344;-4.548284096;25.20551109;Sat May 05 12:39:45 GMT+02:00 2018
36.71411022;-4.547743943;25.09735298;Sat May 05 12:39:43 GMT+02:00 2018
36.71397531;-4.547211386;24.56583023;Sat May 05 12:39:41 GMT+02:00 2018
36.71384108;-4.546691326;23.97929001;Sat May 05 12:39:39 GMT+02:00 2018
36.71371031;-4.546179699;23.70731354;Sat May 05 12:39:37 GMT+02:00 2018
36.71358184;-4.545667105;23.67481041;Sat May 05 12:39:35 GMT+02:00 2018
36.71345965;-4.545155025;23.60551834;Sat May 05 12:39:33 GMT+02:00 2018
36.71333149;-4.544648293;23.49078369;Sat May 05 12:39:31 GMT+02:00 2018
36.71319839;-4.54414831;23.46829033;Sat May 05 12:39:29 GMT+02:00 2018
36.71306656;-4.543646142;23.65916061;Sat May 05 12:39:27 GMT+02:00 2018
36.71293234;-4.543138249;23.90790749;Sat May 05 12:39:25 GMT+02:00 2018
36.71279883;-4.542628818;24.16859436;Sat May 05 12:39:23 GMT+02:00 2018
36.71266224;-4.542108415;24.64143181;Sat May 05 12:39:21 GMT+02:00 2018
36.71252863;-4.541578264;24.67452621;Sat May 05 12:39:19 GMT+02:00 2018
36.71239708;-4.541042396;24.90296555;Sat May 05 12:39:17 GMT+02:00 2018
36.71225879;-4.540506837;24.60923004;Sat May 05 12:39:15 GMT+02:00 2018
36.71211888;-4.539977762;24.72951126;Sat May 05 12:39:13 GMT+02:00 2018
36.71197734;-4.539450765;24.73982239;Sat May 05 12:39:11 GMT+02:00 2018
36.71183871;-4.538924178;24.3823185;Sat May 05 12:39:09 GMT+02:00 2018
36.71170821;-4.538404774;24.04663086;Sat May 05 12:39:07 GMT+02:00 2018
36.71157771;-4.537891929;24.09682083;Sat May 05 12:39:05 GMT+02:00 2018
36.71146072;-4.53737615;23.7309761;Sat May 05 12:39:03 GMT+02:00 2018
36.71135515;-4.53686496;23.4523983;Sat May 05 12:39:01 GMT+02:00 2018
36.71125414;-4.536358987;23.27993011;Sat May 05 12:38:59 GMT+02:00 2018
36.71116491;-4.535856563;22.87444878;Sat May 05 12:38:57 GMT+02:00 2018
36.71108489;-4.535357294;22.73248291;Sat May 05 12:38:55 GMT+02:00 2018
36.71101973;-4.534859742;22.39317703;Sat May 05 12:38:53 GMT+02:00 2018
36.71097106;-4.534368256;21.95789528;Sat May 05 12:38:51 GMT+02:00 2018
36.71093783;-4.533880013;21.93353462;Sat May 05 12:38:49 GMT+02:00 2018
36.71091789;-4.533394348;21.57894516;Sat May 05 12:38:47 GMT+02:00 2018
36.71091946;-4.532912506;21.2092247;Sat May 05 12:38:45 GMT+02:00 2018
36.71092304;-4.532436304;20.5875473;Sat May 05 12:38:43 GMT+02:00 2018
36.71091969;-4.531979432;20.35433388;Sat May 05 12:38:41 GMT+02:00 2018
36.71092964;-4.531524127;20.89969826;Sat May 05 12:38:39 GMT+02:00 2018
36.71095725;-4.531053421;21.1822567;Sat May 05 12:38:37 GMT+02:00 2018
36.7109957;-4.53058082;21.46828842;Sat May 05 12:38:35 GMT+02:00 2018
36.71104288;-4.530100605;21.8515377;Sat May 05 12:38:33 GMT+02:00 2018
36.71108691;-4.529618825;21.90216255;Sat May 05 12:38:31 GMT+02:00 2018
36.71113018;-4.529130123;22.86319351;Sat May 05 12:38:29 GMT+02:00 2018
36.71117747;-4.528622933;22.93991089;Sat May 05 12:38:27 GMT+02:00 2018
36.71121196;-4.528117851;22.24329567;Sat May 05 12:38:25 GMT+02:00 2018
36.71124962;-4.527624672;21.93729019;Sat May 05 12:38:23 GMT+02:00 2018
36.71128869;-4.527138723;21.46478844;Sat May 05 12:38:21 GMT+02:00 2018
36.71132515;-4.526656705;21.41869736;Sat May 05 12:38:19 GMT+02:00 2018
36.71136157;-4.526177761;21.38237572;Sat May 05 12:38:17 GMT+02:00 2018
36.71139947;-4.52569998;21.60341263;Sat May 05 12:38:16 GMT+02:00 2018
36.71144234;-4.525217159;22.04768753;Sat May 05 12:38:13 GMT+02:00 2018
36.7114954;-4.524721719;22.53180885;Sat May 05 12:38:11 GMT+02:00 2018
36.71154687;-4.524218978;22.47995377;Sat May 05 12:38:09 GMT+02:00 2018
36.71158738;-4.523713203;22.37232208;Sat May 05 12:38:07 GMT+02:00 2018
36.71161439;-4.523216409;21.79202843;Sat May 05 12:38:05 GMT+02:00 2018
36.71161338;-4.522733389;21.55119896;Sat May 05 12:38:03 GMT+02:00 2018
36.71156525;-4.522263376;21.20825005;Sat May 05 12:38:01 GMT+02:00 2018
36.71149529;-4.521786162;21.79064178;Sat May 05 12:37:59 GMT+02:00 2018
36.71140934;-4.52130138;22.49745369;Sat May 05 12:37:57 GMT+02:00 2018
36.71131772;-4.520805833;22.82609558;Sat May 05 12:37:55 GMT+02:00 2018
36.71122425;-4.520309278;22.65946198;Sat May 05 12:37:53 GMT+02:00 2018
36.7111351;-4.519817563;22.29848099;Sat May 05 12:37:51 GMT+02:00 2018
36.71104427;-4.519333139;22.17278099;Sat May 05 12:37:49 GMT+02:00 2018
36.71096953;-4.518848461;21.59789467;Sat May 05 12:37:47 GMT+02:00 2018
36.71092655;-4.518367646;22.2046032;Sat May 05 12:37:45 GMT+02:00 2018
36.71090328;-4.517872587;21.93782616;Sat May 05 12:37:43 GMT+02:00 2018
36.7109073;-4.51738139;21.88111496;Sat May 05 12:37:41 GMT+02:00 2018
36.71093225;-4.516895189;21.47559357;Sat May 05 12:37:39 GMT+02:00 2018
36.71097504;-4.516422511;20.83983421;Sat May 05 12:37:37 GMT+02:00 2018
36.71103578;-4.515964453;20.33608246;Sat May 05 12:37:35 GMT+02:00 2018
36.71111607;-4.515528695;19.66598129;Sat May 05 12:37:33 GMT+02:00 2018
36.7112098;-4.515109006;19.22559929;Sat May 05 12:37:31 GMT+02:00 2018
36.71129612;-4.514702256;18.6011219;Sat May 05 12:37:29 GMT+02:00 2018
36.71138332;-4.514296672;19.45806885;Sat May 05 12:37:27 GMT+02:00 2018
36.71147487;-4.513881256;19.13043785;Sat May 05 12:37:25 GMT+02:00 2018
36.71156394;-4.513471427;19.01653481;Sat May 05 12:37:23 GMT+02:00 2018
36.71165235;-4.513061291;19.21685791;Sat May 05 12:37:21 GMT+02:00 2018
36.71174318;-4.51264487;19.48631859;Sat May 05 12:37:19 GMT+02:00 2018
36.7118296;-4.512219767;20.10054779;Sat May 05 12:37:17 GMT+02:00 2018
36.71191999;-4.511778616;20.92438507;Sat May 05 12:37:15 GMT+02:00 2018
36.71202133;-4.511309732;22.53691864;Sat May 05 12:37:13 GMT+02:00 2018
36.7121339;-4.510807393;23.30040932;Sat May 05 12:37:11 GMT+02:00 2018
36.71224888;-4.510305261;23.1474781;Sat May 05 12:37:09 GMT+02:00 2018
36.71237503;-4.509796977;23.44903946;Sat May 05 12:37:07 GMT+02:00 2018
36.71249651;-4.50928269;23.57057762;Sat May 05 12:37:05 GMT+02:00 2018
36.71260973;-4.508778673;22.61366272;Sat May 05 12:37:03 GMT+02:00 2018
36.71272265;-4.508282796;22.62221527;Sat May 05 12:37:01 GMT+02:00 2018
36.71282982;-4.5077993;21.92250633;Sat May 05 12:36:59 GMT+02:00 2018
36.71293139;-4.507324492;22.09274483;Sat May 05 12:36:57 GMT+02:00 2018
36.71302138;-4.506831666;22.70068359;Sat May 05 12:36:55 GMT+02:00 2018
36.7131067;-4.506326748;23.14183998;Sat May 05 12:36:53 GMT+02:00 2018
36.71319021;-4.505817912;22.7213192;Sat May 05 12:36:51 GMT+02:00 2018
36.71325639;-4.50531309;23.05649948;Sat May 05 12:36:49 GMT+02:00 2018
36.71330912;-4.504793469;23.8231411;Sat May 05 12:36:47 GMT+02:00 2018
36.71334682;-4.504242224;25.22795486;Sat May 05 12:36:45 GMT+02:00 2018
36.7133762;-4.503668642;25.49866104;Sat May 05 12:36:43 GMT+02:00 2018
36.71340492;-4.503093877;25.44126892;Sat May 05 12:36:41 GMT+02:00 2018
36.71343417;-4.502525334;25.09945297;Sat May 05 12:36:39 GMT+02:00 2018
36.71346674;-4.501961867;25.02841759;Sat May 05 12:36:37 GMT+02:00 2018
36.71350223;-4.501398083;25.04174232;Sat May 05 12:36:35 GMT+02:00 2018
36.71353944;-4.500840529;24.7550869;Sat May 05 12:36:33 GMT+02:00 2018
36.71357684;-4.500288713;24.83893204;Sat May 05 12:36:31 GMT+02:00 2018
36.71361844;-4.499735735;24.99781418;Sat May 05 12:36:29 GMT+02:00 2018
36.71366033;-4.499183427;24.96248817;Sat May 05 12:36:27 GMT+02:00 2018
36.71369665;-4.498632844;24.81265831;Sat May 05 12:36:25 GMT+02:00 2018
36.71373803;-4.498085615;25.08307457;Sat May 05 12:36:23 GMT+02:00 2018
36.71378973;-4.497538365;25.14355469;Sat May 05 12:36:21 GMT+02:00 2018
36.7138294;-4.496983759;24.81306458;Sat May 05 12:36:19 GMT+02:00 2018
36.71386509;-4.496430401;24.66709709;Sat May 05 12:36:17 GMT+02:00 2018
36.71390357;-4.495878769;24.51002884;Sat May 05 12:36:15 GMT+02:00 2018
36.71393584;-4.495333212;24.01913643;Sat May 05 12:36:13 GMT+02:00 2018
36.71396817;-4.494799645;23.2949791;Sat May 05 12:36:11 GMT+02:00 2018
36.71400266;-4.494279456;23.29244423;Sat May 05 12:36:09 GMT+02:00 2018
36.71403414;-4.493761594;23.18441963;Sat May 05 12:36:07 GMT+02:00 2018
36.71405686;-4.493252095;22.59656906;Sat May 05 12:36:05 GMT+02:00 2018
36.71407525;-4.492752626;22.34095764;Sat May 05 12:36:03 GMT+02:00 2018
36.71409573;-4.492264368;22.04117775;Sat May 05 12:36:01 GMT+02:00 2018
36.71411433;-4.491774668;21.59378624;Sat May 05 12:35:59 GMT+02:00 2018
36.7141233;-4.491293588;21.22742081;Sat May 05 12:35:57 GMT+02:00 2018
36.71412833;-4.490814261;21.33808517;Sat May 05 12:35:55 GMT+02:00 2018
36.71413245;-4.490325375;21.7067318;Sat May 05 12:35:53 GMT+02:00 2018
36.71413424;-4.489829107;21.69820786;Sat May 05 12:35:51 GMT+02:00 2018
36.71413645;-4.489340283;21.26320267;Sat May 05 12:35:49 GMT+02:00 2018
36.71413645;-4.488863145;20.77235413;Sat May 05 12:35:47 GMT+02:00 2018
36.71413737;-4.488399662;19.97251892;Sat May 05 12:35:45 GMT+02:00 2018
36.71414048;-4.487965747;18.90814972;Sat May 05 12:35:43 GMT+02:00 2018
36.71414713;-4.487550599;18.14341545;Sat May 05 12:35:41 GMT+02:00 2018
36.71415599;-4.487140586;18.0788517;Sat May 05 12:35:39 GMT+02:00 2018
36.71417078;-4.486730385;18.25188637;Sat May 05 12:35:37 GMT+02:00 2018
36.71418415;-4.486312377;18.04686356;Sat May 05 12:35:35 GMT+02:00 2018
36.7141962;-4.485913114;18.09856224;Sat May 05 12:35:33 GMT+02:00 2018
36.71420815;-4.485486986;18.66024399;Sat May 05 12:35:31 GMT+02:00 2018
36.71422129;-4.485047948;19.76504707;Sat May 05 12:35:29 GMT+02:00 2018
36.71424093;-4.484627321;19.4810791;Sat May 05 12:35:27 GMT+02:00 2018
36.7141986;-4.48419858;19.87998009;Sat May 05 12:35:25 GMT+02:00 2018
36.71415383;-4.483784296;20.6155262;Sat May 05 12:35:23 GMT+02:00 2018
36.71412629;-4.483350855;21.25152016;Sat May 05 12:35:21 GMT+02:00 2018
36.71412094;-4.482877395;21.38726807;Sat May 05 12:35:19 GMT+02:00 2018
36.71411537;-4.482399571;21.09861565;Sat May 05 12:35:17 GMT+02:00 2018
36.71411226;-4.48192768;21.1638546;Sat May 05 12:35:15 GMT+02:00 2018
36.71411242;-4.481457029;20.76599121;Sat May 05 12:35:13 GMT+02:00 2018
36.71411269;-4.480991764;20.53369141;Sat May 05 12:35:11 GMT+02:00 2018
36.71411319;-4.480532653;20.68722916;Sat May 05 12:35:09 GMT+02:00 2018
36.71411763;-4.480075341;20.286726;Sat May 05 12:35:07 GMT+02:00 2018
36.71411715;-4.479621915;20.44442558;Sat May 05 12:35:05 GMT+02:00 2018
36.71410737;-4.479165216;20.5108223;Sat May 05 12:35:03 GMT+02:00 2018
36.71408362;-4.478707694;20.1536541;Sat May 05 12:35:01 GMT+02:00 2018
36.71406095;-4.478254669;20.26203156;Sat May 05 12:34:59 GMT+02:00 2018
36.71403235;-4.477803362;20.04520607;Sat May 05 12:34:57 GMT+02:00 2018
36.7140004;-4.477356301;20.21019745;Sat May 05 12:34:55 GMT+02:00 2018
36.71396258;-4.476907275;20.51449585;Sat May 05 12:34:53 GMT+02:00 2018
36.71391686;-4.476446262;20.92370033;Sat May 05 12:34:51 GMT+02:00 2018
36.71386685;-4.475981535;20.81504059;Sat May 05 12:34:49 GMT+02:00 2018
36.71382374;-4.475521728;20.73561668;Sat May 05 12:34:47 GMT+02:00 2018
36.71378105;-4.475062546;20.64954567;Sat May 05 12:34:45 GMT+02:00 2018
36.71373441;-4.47460736;20.27622795;Sat May 05 12:34:43 GMT+02:00 2018
36.71368678;-4.474158487;20.06313324;Sat May 05 12:34:41 GMT+02:00 2018
36.71363888;-4.473708576;20.54629326;Sat May 05 12:34:39 GMT+02:00 2018
36.71359277;-4.473246628;21.02614403;Sat May 05 12:34:37 GMT+02:00 2018
36.71354912;-4.472779584;21.10735512;Sat May 05 12:34:35 GMT+02:00 2018
36.71350948;-4.472310724;21.06438828;Sat May 05 12:34:33 GMT+02:00 2018
36.71347656;-4.471841811;20.97713089;Sat May 05 12:34:31 GMT+02:00 2018
36.71343626;-4.47137566;20.75192451;Sat May 05 12:34:29 GMT+02:00 2018
36.71339311;-4.47091586;20.49196625;Sat May 05 12:34:27 GMT+02:00 2018
36.71334895;-4.470461893;20.2213974;Sat May 05 12:34:25 GMT+02:00 2018
36.71329837;-4.470017741;19.75710106;Sat May 05 12:34:23 GMT+02:00 2018
36.71324701;-4.469582507;19.65747643;Sat May 05 12:34:21 GMT+02:00 2018
36.71320134;-4.469141467;20.47491455;Sat May 05 12:34:19 GMT+02:00 2018
36.71315714;-4.468690581;20.48729897;Sat May 05 12:34:17 GMT+02:00 2018
36.71311611;-4.468239724;20.28525352;Sat May 05 12:34:15 GMT+02:00 2018
36.71307464;-4.467793929;20.14563751;Sat May 05 12:34:13 GMT+02:00 2018
36.71303128;-4.467349841;20.15019417;Sat May 05 12:34:11 GMT+02:00 2018
36.71299058;-4.466903707;20.3887043;Sat May 05 12:34:09 GMT+02:00 2018
36.71294959;-4.466453334;20.24587059;Sat May 05 12:34:07 GMT+02:00 2018
36.71290981;-4.46600257;20.24067497;Sat May 05 12:34:05 GMT+02:00 2018
36.71287564;-4.465555179;20.07448196;Sat May 05 12:34:03 GMT+02:00 2018
36.71284115;-4.465108269;20.20056725;Sat May 05 12:34:01 GMT+02:00 2018
36.71280518;-4.46466037;20.08059502;Sat May 05 12:33:59 GMT+02:00 2018
36.71276994;-4.464216031;19.79012871;Sat May 05 12:33:57 GMT+02:00 2018
36.71273376;-4.463772875;19.67595482;Sat May 05 12:33:55 GMT+02:00 2018
36.71269716;-4.463336141;19.45882034;Sat May 05 12:33:53 GMT+02:00 2018
36.71265803;-4.4628982;19.48838043;Sat May 05 12:33:51 GMT+02:00 2018
36.71262277;-4.462465389;19.10822296;Sat May 05 12:33:49 GMT+02:00 2018
36.71259622;-4.46204209;18.72877693;Sat May 05 12:33:47 GMT+02:00 2018
36.71258173;-4.461625675;18.31349945;Sat May 05 12:33:45 GMT+02:00 2018
36.71259169;-4.46121927;17.76417542;Sat May 05 12:33:43 GMT+02:00 2018
36.71262761;-4.460828475;17.53072548;Sat May 05 12:33:41 GMT+02:00 2018
36.71268104;-4.460447721;17.11155891;Sat May 05 12:33:39 GMT+02:00 2018
36.71274325;-4.460088221;15.97203255;Sat May 05 12:33:37 GMT+02:00 2018
36.71280916;-4.459734116;16.5039444;Sat May 05 12:33:35 GMT+02:00 2018
36.71287251;-4.459376641;16.13546753;Sat May 05 12:33:33 GMT+02:00 2018
36.71293991;-4.459027548;15.88445187;Sat May 05 12:33:31 GMT+02:00 2018
36.71299984;-4.458679889;15.65635014;Sat May 05 12:33:29 GMT+02:00 2018
36.71306155;-4.458343827;15.22528934;Sat May 05 12:33:27 GMT+02:00 2018
36.71315131;-4.457858407;14.17280388;Sat May 05 12:33:24 GMT+02:00 2018
36.71322277;-4.457401822;13.54036045;Sat May 05 12:33:21 GMT+02:00 2018
36.71336167;-4.456994524;13.66963482;Sat May 05 12:33:18 GMT+02:00 2018
36.71361774;-4.456678429;12.55313873;Sat May 05 12:33:15 GMT+02:00 2018
36.71395431;-4.456613649;11.62987614;Sat May 05 12:33:12 GMT+02:00 2018
36.71423864;-4.456816252;11.43239021;Sat May 05 12:33:09 GMT+02:00 2018
36.71433944;-4.457176719;11.13996315;Sat May 05 12:33:06 GMT+02:00 2018
36.71418698;-4.457584258;10.01822567;Sat May 05 12:33:02 GMT+02:00 2018
36.71393208;-4.457716372;11.31688976;Sat May 05 12:32:59 GMT+02:00 2018
36.71360649;-4.457721016;13.53543091;Sat May 05 12:32:56 GMT+02:00 2018
36.71321738;-4.457711834;14.52856064;Sat May 05 12:32:53 GMT+02:00 2018
36.71294292;-4.457715527;16.9923954;Sat May 05 12:32:51 GMT+02:00 2018
36.7126215;-4.45770837;18.80440521;Sat May 05 12:32:49 GMT+02:00 2018
36.71227974;-4.457674933;19.67558289;Sat May 05 12:32:47 GMT+02:00 2018
36.71192824;-4.457616474;19.17673874;Sat May 05 12:32:45 GMT+02:00 2018
36.71158048;-4.457576552;19.80222702;Sat May 05 12:32:43 GMT+02:00 2018
36.71122718;-4.457567412;19.99158478;Sat May 05 12:32:41 GMT+02:00 2018
36.7108726;-4.457579127;19.95680809;Sat May 05 12:32:39 GMT+02:00 2018
36.71051455;-4.457586379;19.96463013;Sat May 05 12:32:37 GMT+02:00 2018
36.71015363;-4.45757358;20.8091011;Sat May 05 12:32:35 GMT+02:00 2018
36.70978429;-4.45756935;19.85749245;Sat May 05 12:32:33 GMT+02:00 2018
36.70941994;-4.457541596;20.3928318;Sat May 05 12:32:31 GMT+02:00 2018
36.70904966;-4.457516832;20.4566288;Sat May 05 12:32:29 GMT+02:00 2018
36.70867429;-4.457518163;20.79602242;Sat May 05 12:32:27 GMT+02:00 2018
36.70830486;-4.457523123;20.07096672;Sat May 05 12:32:25 GMT+02:00 2018
36.70793192;-4.457514282;20.44320869;Sat May 05 12:32:23 GMT+02:00 2018
36.70755488;-4.457516964;20.3859005;Sat May 05 12:32:21 GMT+02:00 2018
36.70718056;-4.457522962;20.40835571;Sat May 05 12:32:19 GMT+02:00 2018
36.7068048;-4.45752436;21.26894379;Sat May 05 12:32:17 GMT+02:00 2018
36.70641672;-4.457516955;21.30914307;Sat May 05 12:32:15 GMT+02:00 2018
36.70603679;-4.457510838;20.80304718;Sat May 05 12:32:13 GMT+02:00 2018
36.70566532;-4.457513055;20.12147713;Sat May 05 12:32:11 GMT+02:00 2018
36.70530264;-4.457513618;20.31848717;Sat May 05 12:32:09 GMT+02:00 2018
36.70492715;-4.457512417;20.61316299;Sat May 05 12:32:07 GMT+02:00 2018
36.70455235;-4.457512909;20.44891167;Sat May 05 12:32:05 GMT+02:00 2018
36.70418339;-4.457518754;19.73477364;Sat May 05 12:32:03 GMT+02:00 2018
36.7038283;-4.457531837;19.77361488;Sat May 05 12:32:01 GMT+02:00 2018
36.70347729;-4.457554297;19.84407425;Sat May 05 12:31:59 GMT+02:00 2018
36.70312199;-4.457582368;19.76488495;Sat May 05 12:31:57 GMT+02:00 2018
36.70276329;-4.457605281;19.93574142;Sat May 05 12:31:55 GMT+02:00 2018
36.7024031;-4.457624482;19.92686272;Sat May 05 12:31:53 GMT+02:00 2018
36.70204598;-4.457648759;19.45310974;Sat May 05 12:31:51 GMT+02:00 2018
36.70169734;-4.457685478;19.31551933;Sat May 05 12:31:49 GMT+02:00 2018
36.70135396;-4.457726738;18.93442154;Sat May 05 12:31:47 GMT+02:00 2018
36.70102478;-4.457769095;17.87440491;Sat May 05 12:31:45 GMT+02:00 2018
36.70070527;-4.457811519;17.75146103;Sat May 05 12:31:43 GMT+02:00 2018
36.70039127;-4.457856296;17.56980705;Sat May 05 12:31:41 GMT+02:00 2018
36.70008164;-4.457906734;17.24628067;Sat May 05 12:31:39 GMT+02:00 2018
36.69977533;-4.457965234;17.01406479;Sat May 05 12:31:37 GMT+02:00 2018
36.69947218;-4.458028111;17.08588219;Sat May 05 12:31:35 GMT+02:00 2018
36.69917115;-4.45809952;16.84883499;Sat May 05 12:31:33 GMT+02:00 2018
36.69887374;-4.458176963;17.42512321;Sat May 05 12:31:31 GMT+02:00 2018
36.69856951;-4.458266394;17.48772621;Sat May 05 12:31:29 GMT+02:00 2018
36.69826614;-4.45836174;17.62986946;Sat May 05 12:31:27 GMT+02:00 2018
36.69796144;-4.458460128;18.06433487;Sat May 05 12:31:25 GMT+02:00 2018
36.69764203;-4.458566622;18.76397705;Sat May 05 12:31:23 GMT+02:00 2018
36.69731138;-4.458682944;19.06415176;Sat May 05 12:31:21 GMT+02:00 2018
36.69698036;-4.458811356;19.00174904;Sat May 05 12:31:19 GMT+02:00 2018
36.69664206;-4.458942638;19.46282768;Sat May 05 12:31:17 GMT+02:00 2018
36.69629877;-4.459076951;19.26321602;Sat May 05 12:31:15 GMT+02:00 2018
36.6959691;-4.45921401;18.98976326;Sat May 05 12:31:13 GMT+02:00 2018
36.69564809;-4.459356097;18.64560509;Sat May 05 12:31:11 GMT+02:00 2018
36.6953357;-4.459495749;18.08774757;Sat May 05 12:31:09 GMT+02:00 2018
36.69502957;-4.459639448;17.73822975;Sat May 05 12:31:07 GMT+02:00 2018
36.69472892;-4.459779768;17.81874847;Sat May 05 12:31:05 GMT+02:00 2018
