latitude;longitude;speed;date;incr. Lat. (m);incr. Lon. (m);ATAN2;Direccion;Cambio;;De M laga a C ceres en coche;
39.44488833;-6.37942333;11.293;Thu Jun 14 18:19:43 GMT+02:00 2018;36.85;12.16;1.25217003;N;;;;
39.44455667;-6.379565;15.171;Thu Jun 14 18:19:40 GMT+02:00 2018;31.67;5.00;1.41404065;N;;;;
39.44427167;-6.37962333;17.496;Thu Jun 14 18:19:38 GMT+02:00 2018;42.41;1.43;1.53708008;N;;;;
39.44389;-6.37964;19.348;Thu Jun 14 18:19:36 GMT+02:00 2018;38.70;3.86;1.47135992;N;;;;
39.44354167;-6.379685;20.535;Thu Jun 14 18:19:34 GMT+02:00 2018;41.67;3.72;1.48180052;N;;;;
39.44316667;-6.37972833;22.766;Thu Jun 14 18:19:32 GMT+02:00 2018;44.26;6.44;1.42640612;N;;;;
39.44276833;-6.37980333;23.221;Thu Jun 14 18:19:30 GMT+02:00 2018;46.67;6.15;1.43976995;N;;;;
39.44234833;-6.379875;23.692;Thu Jun 14 18:19:28 GMT+02:00 2018;49.07;9.30;1.38359275;N;;;;
39.44190667;-6.37998333;24.77;Thu Jun 14 18:19:26 GMT+02:00 2018;50.00;6.58;1.43996952;N;;;;
39.44145667;-6.38006;25.415;Thu Jun 14 18:19:24 GMT+02:00 2018;52.22;4.43;1.48609802;N;;;;
39.44098667;-6.38011167;25.111;Thu Jun 14 18:19:22 GMT+02:00 2018;51.30;-1.14;1.59310786;N;;;;
39.440525;-6.38009833;24.586;Thu Jun 14 18:19:20 GMT+02:00 2018;50.74;-9.15;1.74925363;N;;;;
39.44006833;-6.37999167;24.008;Thu Jun 14 18:19:18 GMT+02:00 2018;45.56;-16.73;1.92280861;N;;;;
39.43965833;-6.37979667;23.78;Thu Jun 14 18:19:16 GMT+02:00 2018;43.33;-21.60;2.03313915;N;;;;
39.43926833;-6.379545;24.096;Thu Jun 14 18:19:14 GMT+02:00 2018;46.85;-25.17;2.06380319;N;;;;
39.43884667;-6.37925167;25.444;Thu Jun 14 18:19:12 GMT+02:00 2018;45.74;-24.17;2.05692292;N;;;;
39.438435;-6.37897;25.357;Thu Jun 14 18:19:10 GMT+02:00 2018;45.00;-23.60;2.05378027;N;;;;
39.43803;-6.378695;23.935;Thu Jun 14 18:19:08 GMT+02:00 2018;43.89;-24.60;2.08166995;N;;;;
39.437635;-6.37840833;23.983;Thu Jun 14 18:19:06 GMT+02:00 2018;36.67;-30.89;2.27093827;N;;;;
39.437305;-6.37804833;24.134;Thu Jun 14 18:19:04 GMT+02:00 2018;34.81;-34.47;2.35119327;N;;;;
39.43699167;-6.37764667;24.605;Thu Jun 14 18:19:02 GMT+02:00 2018;31.48;-38.47;2.45580728;W;;;;
39.43670833;-6.37719833;24.986;Thu Jun 14 18:19:00 GMT+02:00 2018;28.33;-40.62;2.53251489;W;;;;
39.43645333;-6.376725;25.336;Thu Jun 14 18:18:58 GMT+02:00 2018;27.78;-42.05;2.55780062;W;;;;
39.43620333;-6.376235;25.304;Thu Jun 14 18:18:56 GMT+02:00 2018;27.59;-42.19;2.56244020;W;;;;
39.435955;-6.37574333;24.564;Thu Jun 14 18:18:54 GMT+02:00 2018;27.59;-40.05;2.53828523;W;;;;
39.43570667;-6.37527667;23.608;Thu Jun 14 18:18:52 GMT+02:00 2018;25.37;-37.90;2.55171116;W;;;;
39.43547833;-6.374835;22.393;Thu Jun 14 18:18:50 GMT+02:00 2018;24.63;-36.62;2.54946350;W;;;;
39.43525667;-6.37440833;20.805;Thu Jun 14 18:18:48 GMT+02:00 2018;22.41;-32.75;2.54158159;W;;;;
39.435055;-6.37402667;18.105;Thu Jun 14 18:18:46 GMT+02:00 2018;19.44;-28.61;2.54459883;W;;;;
39.43488;-6.37369333;15.203;Thu Jun 14 18:18:44 GMT+02:00 2018;21.85;-35.47;2.58944335;W;;;;
39.43468333;-6.37328;12.213;Thu Jun 14 18:18:41 GMT+02:00 2018;11.11;-29.03;2.77609867;W;;;;
39.43458333;-6.37294167;9.218;Thu Jun 14 18:18:38 GMT+02:00 2018;13.70;-28.03;2.68693314;W;;;;
39.43446;-6.372615;9.823;Thu Jun 14 18:18:33 GMT+02:00 2018;29.81;-23.46;2.23740348;N;;;;
39.43419167;-6.37234167;12.472;Thu Jun 14 18:18:30 GMT+02:00 2018;19.44;-23.60;2.45243280;W;;;;
39.43401667;-6.37206667;13.772;Thu Jun 14 18:18:28 GMT+02:00 2018;18.52;-26.17;2.52583755;W;;;;
39.43385;-6.37176167;16.784;Thu Jun 14 18:18:26 GMT+02:00 2018;20.93;-30.89;2.54624764;W;;;;
39.43366167;-6.37140167;19.289;Thu Jun 14 18:18:24 GMT+02:00 2018;22.22;-32.61;2.54343470;W;;;;
39.43346167;-6.37102167;21.149;Thu Jun 14 18:18:22 GMT+02:00 2018;25.56;-36.33;2.52857392;W;;;;
39.43323167;-6.37059833;22.206;Thu Jun 14 18:18:20 GMT+02:00 2018;26.30;-34.61;2.49189428;W;;;;
39.432995;-6.370195;22.948;Thu Jun 14 18:18:18 GMT+02:00 2018;23.15;-36.33;2.57429814;W;;;;
39.43278667;-6.36977167;22.437;Thu Jun 14 18:18:16 GMT+02:00 2018;25.74;-36.47;2.52701478;W;;;;
39.432555;-6.36934667;21.558;Thu Jun 14 18:18:14 GMT+02:00 2018;23.33;-35.19;2.55603351;W;;;;
39.432345;-6.36893667;20.936;Thu Jun 14 18:18:12 GMT+02:00 2018;24.07;-34.04;2.52605347;W;;;;
39.43212833;-6.36854;20.574;Thu Jun 14 18:18:10 GMT+02:00 2018;22.41;-33.90;2.55753365;W;;;;
39.43192667;-6.368145;19.733;Thu Jun 14 18:18:08 GMT+02:00 2018;21.48;-37.05;2.61609903;W;;;;
39.43173333;-6.36771333;19.38;Thu Jun 14 18:18:06 GMT+02:00 2018;18.15;-37.76;2.69358838;W;;;;
39.43157;-6.36727333;17.684;Thu Jun 14 18:18:04 GMT+02:00 2018;11.48;-36.33;2.83550480;W;;;;
39.43146667;-6.36685;17.239;Thu Jun 14 18:18:02 GMT+02:00 2018;9.07;-34.76;2.88621344;W;;;;
39.431385;-6.366445;16.552;Thu Jun 14 18:18:00 GMT+02:00 2018;8.33;-31.61;2.88383052;W;;;;
39.43131;-6.36607667;15.648;Thu Jun 14 18:17:58 GMT+02:00 2018;14.63;-43.34;2.81603671;W;;;;
39.43117833;-6.36557167;14.684;Thu Jun 14 18:17:55 GMT+02:00 2018;27.41;-31.90;2.43177048;W;;;;
39.43093167;-6.3652;11.741;Thu Jun 14 18:17:52 GMT+02:00 2018;26.11;-29.47;2.41647061;W;;;;
39.43069667;-6.36485667;8.203;Thu Jun 14 18:17:48 GMT+02:00 2018;30.37;-14.30;2.01095253;N;;;;
39.43042333;-6.36469;10.324;Thu Jun 14 18:17:43 GMT+02:00 2018;32.41;-4.43;1.70678877;N;;;;
39.43013167;-6.36463833;14.461;Thu Jun 14 18:17:40 GMT+02:00 2018;31.30;-1.72;1.62558596;N;;;;
39.42985;-6.36461833;16.643;Thu Jun 14 18:17:38 GMT+02:00 2018;30.93;5.58;1.39233111;N;;;;
39.42957167;-6.36468333;18.786;Thu Jun 14 18:17:36 GMT+02:00 2018;39.63;-2.86;1.64285131;N;;;;
39.429215;-6.36465;20.476;Thu Jun 14 18:17:34 GMT+02:00 2018;41.85;-17.45;1.96583423;N;;;;
39.42883833;-6.36444667;22.295;Thu Jun 14 18:17:32 GMT+02:00 2018;42.78;-21.74;2.04103905;N;;;;
39.42845333;-6.36419333;23.941;Thu Jun 14 18:17:30 GMT+02:00 2018;40.56;-23.74;2.10046718;N;;;;
39.42808833;-6.36391667;24.914;Thu Jun 14 18:17:28 GMT+02:00 2018;44.26;-23.89;2.06573336;N;;;;
39.42769;-6.36363833;25.595;Thu Jun 14 18:17:26 GMT+02:00 2018;44.26;-25.03;2.08552200;N;;;;
39.42729167;-6.36334667;25.579;Thu Jun 14 18:17:24 GMT+02:00 2018;42.04;-25.18;2.11040341;N;;;;
39.42691333;-6.36305333;25.419;Thu Jun 14 18:17:22 GMT+02:00 2018;39.63;-25.89;2.14950375;N;;;;
39.42655667;-6.36275167;24.574;Thu Jun 14 18:17:20 GMT+02:00 2018;36.11;-32.19;2.29877295;N;;;;
39.42623167;-6.36237667;24.312;Thu Jun 14 18:17:18 GMT+02:00 2018;35.37;-35.33;2.35564921;N;;;;
39.42591333;-6.361965;23.713;Thu Jun 14 18:17:16 GMT+02:00 2018;29.63;-39.34;2.49604752;W;;;;
39.42564667;-6.36150667;23.901;Thu Jun 14 18:17:14 GMT+02:00 2018;27.22;-41.20;2.55768032;W;;;;
39.42540167;-6.36102667;24.713;Thu Jun 14 18:17:12 GMT+02:00 2018;26.85;-45.06;2.60417611;W;;;;
39.42516;-6.36050167;25.796;Thu Jun 14 18:17:10 GMT+02:00 2018;27.96;-46.63;2.60144344;W;;;;
39.42490833;-6.35995833;26.294;Thu Jun 14 18:17:08 GMT+02:00 2018;27.96;-46.92;2.60414541;W;;;;
39.42465667;-6.35941167;26.445;Thu Jun 14 18:17:06 GMT+02:00 2018;29.26;-47.35;2.58807260;W;;;;
39.42439333;-6.35886;26.878;Thu Jun 14 18:17:04 GMT+02:00 2018;30.74;-46.35;2.55596363;W;;;;
39.42411667;-6.35832;27.329;Thu Jun 14 18:17:02 GMT+02:00 2018;29.82;-46.06;2.56712703;W;;;;
39.42384833;-6.35778333;27.274;Thu Jun 14 18:17:00 GMT+02:00 2018;30.74;-45.92;2.55167466;W;;;;
39.42357167;-6.35724833;26.371;Thu Jun 14 18:16:58 GMT+02:00 2018;31.30;-43.77;2.52089251;W;;;;
39.42329;-6.35673833;25.177;Thu Jun 14 18:16:56 GMT+02:00 2018;37.96;-32.47;2.27839602;N;;;;
39.42294833;-6.35636;24.231;Thu Jun 14 18:16:54 GMT+02:00 2018;42.41;-23.32;2.07353412;N;;;;
39.42256667;-6.35608833;24.604;Thu Jun 14 18:16:52 GMT+02:00 2018;43.33;-20.74;2.01723085;N;;;;
39.42217667;-6.35584667;23.974;Thu Jun 14 18:16:50 GMT+02:00 2018;44.07;-15.31;1.90507002;N;;;;
39.42178;-6.35566833;23.745;Thu Jun 14 18:16:48 GMT+02:00 2018;47.96;-11.87;1.81346692;N;;;;
39.42134833;-6.35553;23.47;Thu Jun 14 18:16:46 GMT+02:00 2018;48.70;-12.02;1.81269735;N;;;;
39.42091;-6.35539;23.869;Thu Jun 14 18:16:44 GMT+02:00 2018;53.33;-0.29;1.57615554;N;;;;
39.42043;-6.35538667;24.44;Thu Jun 14 18:16:42 GMT+02:00 2018;49.63;-2.58;1.62263460;N;;;;
39.41998333;-6.35535667;25.186;Thu Jun 14 18:16:40 GMT+02:00 2018;50.18;-0.72;1.58506006;N;;;;
39.41953167;-6.35534833;25.379;Thu Jun 14 18:16:38 GMT+02:00 2018;50.74;-0.72;1.58488677;N;;;;
39.419075;-6.35534;25.183;Thu Jun 14 18:16:36 GMT+02:00 2018;50.19;0.29;1.56510082;N;;;;
39.41862333;-6.35534333;24.895;Thu Jun 14 18:16:34 GMT+02:00 2018;50.93;4.29;1.48671814;N;;;;
39.418165;-6.35539333;25.015;Thu Jun 14 18:16:32 GMT+02:00 2018;51.48;6.87;1.43819038;N;;;;
39.41770167;-6.35547333;25.956;Thu Jun 14 18:16:30 GMT+02:00 2018;50.74;5.01;1.47242191;N;;;;
39.417245;-6.35553167;27.138;Thu Jun 14 18:16:28 GMT+02:00 2018;50.93;4.29;1.48671649;N;;;;
39.41678667;-6.35558167;27.316;Thu Jun 14 18:16:26 GMT+02:00 2018;55.19;1.00;1.55266159;N;;;;
39.41629;-6.35559333;26.975;Thu Jun 14 18:16:24 GMT+02:00 2018;55.00;-5.87;1.67703907;N;;;;
39.415795;-6.355525;27.097;Thu Jun 14 18:16:22 GMT+02:00 2018;55.19;-13.31;1.80738170;N;;;;
39.41529833;-6.35537;27.512;Thu Jun 14 18:16:20 GMT+02:00 2018;53.89;-15.74;1.85492640;N;;;;
39.41481333;-6.35518667;28.447;Thu Jun 14 18:16:18 GMT+02:00 2018;55.56;-17.46;1.87522082;N;;;;
39.41431333;-6.35498333;28.634;Thu Jun 14 18:16:16 GMT+02:00 2018;52.41;-18.60;1.91182048;N;;;;
39.41384167;-6.35476667;28.936;Thu Jun 14 18:16:14 GMT+02:00 2018;29.63;-7.73;1.82586074;N;;;;
39.413575;-6.35467667;28.912;Thu Jun 14 18:16:13 GMT+02:00 2018;55.00;-17.17;1.87336871;N;;;;
39.41308;-6.35447667;29.454;Thu Jun 14 18:16:11 GMT+02:00 2018;29.44;-10.16;1.90302164;N;;;;
39.412815;-6.35435833;29.72;Thu Jun 14 18:16:10 GMT+02:00 2018;54.44;-18.03;1.89054726;N;;;;
39.412325;-6.35414833;30.061;Thu Jun 14 18:16:08 GMT+02:00 2018;55.56;-11.16;1.76903469;N;;;;
39.411825;-6.35401833;29.391;Thu Jun 14 18:16:06 GMT+02:00 2018;55.56;-7.87;1.71149500;N;;;;
39.411325;-6.35392667;28.387;Thu Jun 14 18:16:04 GMT+02:00 2018;52.78;-4.44;1.65464335;N;;;;
39.41085;-6.353875;28.684;Thu Jun 14 18:16:02 GMT+02:00 2018;57.04;-1.00;1.58835918;N;;;;
39.41033667;-6.35386333;28.575;Thu Jun 14 18:16:00 GMT+02:00 2018;59.07;5.01;1.48621866;N;;;;
39.409805;-6.35392167;28.648;Thu Jun 14 18:15:58 GMT+02:00 2018;58.15;7.73;1.43869648;N;;;;
39.40928167;-6.35401167;28.479;Thu Jun 14 18:15:56 GMT+02:00 2018;57.78;8.44;1.42572019;N;;;;
39.40876167;-6.35411;28.457;Thu Jun 14 18:15:54 GMT+02:00 2018;58.70;13.31;1.34789160;N;;;;
39.40823333;-6.354265;28.454;Thu Jun 14 18:15:52 GMT+02:00 2018;57.96;13.74;1.33810752;N;;;;
39.40771167;-6.354425;28.374;Thu Jun 14 18:15:50 GMT+02:00 2018;57.59;11.16;1.37938662;N;;;;
39.40719333;-6.354555;27.789;Thu Jun 14 18:15:48 GMT+02:00 2018;55.18;10.45;1.38372615;N;;;;
39.40669667;-6.35467667;27.007;Thu Jun 14 18:15:46 GMT+02:00 2018;50.74;9.73;1.38134677;N;;;;
39.40624;-6.35479;27.045;Thu Jun 14 18:15:44 GMT+02:00 2018;53.70;9.73;1.39156679;N;;;;
39.40575667;-6.35490333;26.364;Thu Jun 14 18:15:42 GMT+02:00 2018;50.93;8.73;1.40104925;N;;;;
39.40529833;-6.355005;24.673;Thu Jun 14 18:15:40 GMT+02:00 2018;48.33;6.15;1.44417181;N;;;;
39.40486333;-6.35507667;23.608;Thu Jun 14 18:15:38 GMT+02:00 2018;42.04;7.58;1.39231485;N;;;;
39.404485;-6.355165;22.669;Thu Jun 14 18:15:36 GMT+02:00 2018;45.93;-0.86;1.58948838;N;;;;
39.40407167;-6.355155;22.871;Thu Jun 14 18:15:34 GMT+02:00 2018;45.37;-11.73;1.82386917;N;;;;
39.40366333;-6.35501833;23.694;Thu Jun 14 18:15:32 GMT+02:00 2018;43.89;-20.75;2.01239443;N;;;;
39.40326833;-6.35477667;24.597;Thu Jun 14 18:15:30 GMT+02:00 2018;43.70;-26.62;2.11780640;N;;;;
39.402875;-6.35446667;24.998;Thu Jun 14 18:15:28 GMT+02:00 2018;38.33;-33.34;2.28665952;N;;;;
39.40253;-6.35407833;25.289;Thu Jun 14 18:15:26 GMT+02:00 2018;38.89;-34.34;2.29419359;N;;;;
39.40218;-6.35367833;24.887;Thu Jun 14 18:15:24 GMT+02:00 2018;36.48;-35.06;2.33630422;N;;;;
39.40185167;-6.35327;24.364;Thu Jun 14 18:15:22 GMT+02:00 2018;39.44;-25.18;2.13903181;N;;;;
39.40149667;-6.35297667;24.569;Thu Jun 14 18:15:20 GMT+02:00 2018;49.63;-18.03;1.91926309;N;;;;
39.40105;-6.35276667;24.303;Thu Jun 14 18:15:18 GMT+02:00 2018;45.56;-13.17;1.85213081;N;;;;
39.40064;-6.35261333;24.324;Thu Jun 14 18:15:16 GMT+02:00 2018;45.56;-7.44;1.73269575;N;;;;
39.40023;-6.35252667;23.559;Thu Jun 14 18:15:14 GMT+02:00 2018;46.67;3.29;1.50039156;N;;;;
39.39981;-6.352565;23.633;Thu Jun 14 18:15:12 GMT+02:00 2018;48.15;5.58;1.45539933;N;;;;
39.39937667;-6.35263;24.403;Thu Jun 14 18:15:10 GMT+02:00 2018;48.15;6.73;1.43201378;N;;;;
39.39894333;-6.35270833;24.448;Thu Jun 14 18:15:08 GMT+02:00 2018;50.37;8.01;1.41301074;N;;;;
39.39849;-6.35280167;23.722;Thu Jun 14 18:15:06 GMT+02:00 2018;46.67;2.29;1.52178407;N;;;;
39.39807;-6.35282833;23.092;Thu Jun 14 18:15:04 GMT+02:00 2018;45.74;-0.57;1.58329738;N;;;;
39.39765833;-6.35282167;23.387;Thu Jun 14 18:15:02 GMT+02:00 2018;46.11;-3.15;1.63897305;N;;;;
39.39724333;-6.352785;23.585;Thu Jun 14 18:15:00 GMT+02:00 2018;46.67;-9.44;1.77049065;N;;;;
39.39682333;-6.352675;23.76;Thu Jun 14 18:14:58 GMT+02:00 2018;47.96;-13.17;1.83869483;N;;;;
39.39639167;-6.35252167;24.663;Thu Jun 14 18:14:56 GMT+02:00 2018;49.82;-15.46;1.87163545;N;;;;
39.39594333;-6.35234167;25.768;Thu Jun 14 18:14:54 GMT+02:00 2018;50.74;-16.03;1.87676896;N;;;;
39.39548667;-6.352155;26.375;Thu Jun 14 18:14:52 GMT+02:00 2018;52.04;-15.17;1.85445155;N;;;;
39.39501833;-6.35197833;26.074;Thu Jun 14 18:14:50 GMT+02:00 2018;50.74;-15.60;1.86904510;N;;;;
39.39456167;-6.35179667;25.599;Thu Jun 14 18:14:48 GMT+02:00 2018;48.15;-14.74;1.86788425;N;;;;
39.39412833;-6.351625;24.168;Thu Jun 14 18:14:46 GMT+02:00 2018;45.56;-15.17;1.89224934;N;;;;
39.39371833;-6.35144833;22.845;Thu Jun 14 18:14:44 GMT+02:00 2018;44.26;-11.59;1.82695828;N;;;;
39.39332;-6.35131333;21.735;Thu Jun 14 18:14:42 GMT+02:00 2018;41.85;-12.31;1.85680333;N;;;;
39.39294333;-6.35117;20.465;Thu Jun 14 18:14:40 GMT+02:00 2018;39.07;-7.58;1.76252777;N;;;;
39.39259167;-6.35108167;18.434;Thu Jun 14 18:14:38 GMT+02:00 2018;35.74;-1.57;1.61483010;N;;;;
39.39227;-6.35106333;16.463;Thu Jun 14 18:14:36 GMT+02:00 2018;33.15;-9.16;1.84037282;N;;;;
39.39197167;-6.35095667;14.324;Thu Jun 14 18:14:34 GMT+02:00 2018;33.33;-30.20;2.30687923;N;;;;
39.39167167;-6.350605;13.025;Thu Jun 14 18:14:31 GMT+02:00 2018;33.15;-8.73;1.82831756;N;****;;;
39.39137333;-6.35050333;10.226;Thu Jun 14 18:14:28 GMT+02:00 2018;20.93;27.62;0.64833002;E;;;;
39.391185;-6.350825;10.096;Thu Jun 14 18:14:25 GMT+02:00 2018;-0.74;32.92;-0.02251101;E;;;;
39.39119167;-6.35120833;9.659;Thu Jun 14 18:14:22 GMT+02:00 2018;-5.37;31.20;-0.17044524;E;;;;
39.39124;-6.35157167;9.304;Thu Jun 14 18:14:19 GMT+02:00 2018;10.19;30.91;0.31828594;E;;;;
39.39114833;-6.35193167;11.825;Thu Jun 14 18:14:16 GMT+02:00 2018;17.41;37.93;0.43028820;E;;;;
39.39099167;-6.35237333;13.336;Thu Jun 14 18:14:13 GMT+02:00 2018;24.82;31.20;0.67190785;E;;;;
39.39076833;-6.35273667;12.626;Thu Jun 14 18:14:10 GMT+02:00 2018;34.63;11.16;1.25894712;N;;;;
39.39045667;-6.35286667;12.681;Thu Jun 14 18:14:07 GMT+02:00 2018;32.22;-12.88;1.95108382;N;;;;
39.39016667;-6.35271667;15.077;Thu Jun 14 18:14:04 GMT+02:00 2018;19.26;-24.33;2.47200249;W;;;;
39.38999333;-6.35243333;18.691;Thu Jun 14 18:14:02 GMT+02:00 2018;19.07;-34.78;2.63995587;W;;;;
39.38982167;-6.35202833;24.14;Thu Jun 14 18:14:00 GMT+02:00 2018;25.00;-43.51;2.62005333;W;;;;
39.38959667;-6.35152167;27.125;Thu Jun 14 18:13:58 GMT+02:00 2018;28.70;-48.80;2.60993278;W;;;;
39.38933833;-6.35095333;28.701;Thu Jun 14 18:13:56 GMT+02:00 2018;31.30;-49.95;2.58187709;W;;;;
39.38905667;-6.35037167;29.57;Thu Jun 14 18:13:54 GMT+02:00 2018;17.04;-25.05;2.54424904;W;;;;
39.38890333;-6.35008;30.059;Thu Jun 14 18:13:53 GMT+02:00 2018;17.41;-24.62;2.52612267;W;;;;
39.38874667;-6.34979333;30.151;Thu Jun 14 18:13:52 GMT+02:00 2018;17.41;-24.47;2.52333673;W;;;;
39.38859;-6.34950833;30.267;Thu Jun 14 18:13:51 GMT+02:00 2018;36.85;-46.94;2.47604691;W;;;;
39.38825833;-6.34896167;30.591;Thu Jun 14 18:13:49 GMT+02:00 2018;20.56;-22.04;2.39105889;W;;;;
39.38807333;-6.348705;30.79;Thu Jun 14 18:13:48 GMT+02:00 2018;19.44;-23.76;2.45572654;W;;;;
39.38789833;-6.34842833;30.753;Thu Jun 14 18:13:47 GMT+02:00 2018;20.56;-22.18;2.39427620;W;;;;
39.38771333;-6.34817;30.726;Thu Jun 14 18:13:46 GMT+02:00 2018;20.56;-22.90;2.41009674;W;;;;
39.38752833;-6.34790333;30.969;Thu Jun 14 18:13:45 GMT+02:00 2018;43.33;-42.51;2.34658229;N;;;;
39.38713833;-6.34740833;31.289;Thu Jun 14 18:13:43 GMT+02:00 2018;19.81;-24.90;2.46951720;W;;;;
39.38696;-6.34711833;31.437;Thu Jun 14 18:13:42 GMT+02:00 2018;22.04;-23.33;2.38467296;W;;;;
39.38676167;-6.34684667;31.547;Thu Jun 14 18:13:41 GMT+02:00 2018;23.52;-23.33;2.35216026;N;;;;
39.38655;-6.346575;31.668;Thu Jun 14 18:13:40 GMT+02:00 2018;27.04;-18.32;2.16632777;N;;;;
39.38630667;-6.34636167;32.017;Thu Jun 14 18:13:39 GMT+02:00 2018;23.70;-22.90;2.33894949;N;;;;
39.38609333;-6.346095;32.049;Thu Jun 14 18:13:38 GMT+02:00 2018;25.74;-19.90;2.22880781;N;;;;
39.38586167;-6.34586333;32.42;Thu Jun 14 18:13:37 GMT+02:00 2018;26.11;-19.75;2.21841156;N;;;;
39.38562667;-6.34563333;32.22;Thu Jun 14 18:13:36 GMT+02:00 2018;24.82;-21.76;2.29057664;N;;;;
39.38540333;-6.34538;32.385;Thu Jun 14 18:13:35 GMT+02:00 2018;26.30;-20.04;2.22194758;N;;;;
39.38516667;-6.34514667;32.465;Thu Jun 14 18:13:34 GMT+02:00 2018;27.22;-19.61;2.19504547;N;;;;
39.38492167;-6.34491833;32.94;Thu Jun 14 18:13:33 GMT+02:00 2018;27.22;-19.04;2.18103382;N;;;;
39.38467667;-6.34469667;33.393;Thu Jun 14 18:13:32 GMT+02:00 2018;29.82;-18.18;2.11830184;N;;;;
39.38440833;-6.344485;33.787;Thu Jun 14 18:13:31 GMT+02:00 2018;27.59;-16.89;2.12008072;N;;;;
39.38416;-6.34428833;33.689;Thu Jun 14 18:13:30 GMT+02:00 2018;29.63;-16.17;2.07044978;N;;;;
39.38389333;-6.3441;33.444;Thu Jun 14 18:13:29 GMT+02:00 2018;29.63;-15.89;2.06300080;N;;;;
39.38362667;-6.343915;33.596;Thu Jun 14 18:13:28 GMT+02:00 2018;29.63;-15.89;2.06298677;N;;;;
39.38336;-6.34373;33.742;Thu Jun 14 18:13:27 GMT+02:00 2018;30.74;-14.46;2.01036704;N;;;;
39.38308333;-6.34356167;33.932;Thu Jun 14 18:13:26 GMT+02:00 2018;31.67;-14.03;1.98779747;N;;;;
39.38279833;-6.34339833;34.147;Thu Jun 14 18:13:25 GMT+02:00 2018;32.22;-13.31;1.96255849;N;;;;
39.38250833;-6.34324333;34.039;Thu Jun 14 18:13:24 GMT+02:00 2018;32.22;-12.74;1.94727957;N;;;;
39.38221833;-6.343095;34.152;Thu Jun 14 18:13:23 GMT+02:00 2018;32.41;-11.74;1.91829087;N;;;;
39.38192667;-6.34295833;34.06;Thu Jun 14 18:13:22 GMT+02:00 2018;33.70;-11.31;1.89447881;N;;;;
39.38162333;-6.34282667;34.067;Thu Jun 14 18:13:21 GMT+02:00 2018;32.41;-9.45;1.85445120;N;;;;
39.38133167;-6.34271667;33.976;Thu Jun 14 18:13:20 GMT+02:00 2018;32.59;-9.30;1.84887308;N;;;;
39.38103833;-6.34260833;34.007;Thu Jun 14 18:13:19 GMT+02:00 2018;32.78;-8.44;1.82295276;N;;;;
39.38074333;-6.34251;34.011;Thu Jun 14 18:13:18 GMT+02:00 2018;33.15;-7.87;1.80398554;N;;;;
39.380445;-6.34241833;34.011;Thu Jun 14 18:13:17 GMT+02:00 2018;33.89;-7.01;1.77486442;N;;;;
39.38014;-6.34233667;34.529;Thu Jun 14 18:13:16 GMT+02:00 2018;34.44;-6.73;1.76370107;N;;;;
39.37983;-6.34225833;34.922;Thu Jun 14 18:13:15 GMT+02:00 2018;36.11;-5.15;1.71253978;N;;;;
39.379505;-6.34219833;35.245;Thu Jun 14 18:13:14 GMT+02:00 2018;35.56;-3.86;1.67906932;N;;;;
39.379185;-6.34215333;35.855;Thu Jun 14 18:13:13 GMT+02:00 2018;33.89;-1.72;1.62143938;N;;;;
39.37888;-6.34213333;35.274;Thu Jun 14 18:13:12 GMT+02:00 2018;35.93;-2.86;1.65030893;N;;;;
39.37855667;-6.3421;34.996;Thu Jun 14 18:13:11 GMT+02:00 2018;36.30;-1.00;1.59840316;N;;;;
39.37823;-6.34208833;35.159;Thu Jun 14 18:13:10 GMT+02:00 2018;34.44;0.29;1.56246830;N;;;;
39.37792;-6.34209167;35.292;Thu Jun 14 18:13:09 GMT+02:00 2018;32.96;-1.00;1.60119345;N;;;;
39.37762333;-6.34208;35.317;Thu Jun 14 18:13:08 GMT+02:00 2018;34.81;-1.72;1.62009633;N;;;;
39.37731;-6.34206;35.234;Thu Jun 14 18:13:07 GMT+02:00 2018;34.81;-2.00;1.62828825;N;;;;
39.37699667;-6.34203667;35.132;Thu Jun 14 18:13:06 GMT+02:00 2018;30.74;-0.57;1.58942956;N;;;;
39.37672;-6.34203;34.858;Thu Jun 14 18:13:05 GMT+02:00 2018;35.93;-1.00;1.59868892;N;;;;
39.37639667;-6.34201833;35.119;Thu Jun 14 18:13:04 GMT+02:00 2018;34.82;-0.72;1.59134324;N;;;;
39.37608333;-6.34201;35.154;Thu Jun 14 18:13:03 GMT+02:00 2018;37.59;-0.29;1.57840442;N;;;;
39.375745;-6.34200667;35.606;Thu Jun 14 18:13:02 GMT+02:00 2018;36.48;0.43;1.55902509;N;;;;
39.37541667;-6.34201167;36.083;Thu Jun 14 18:13:01 GMT+02:00 2018;32.59;-1.00;1.60153940;N;;;;
39.37512333;-6.342;36.62;Thu Jun 14 18:13:00 GMT+02:00 2018;37.59;0.14;1.56698075;N;;;;
39.374785;-6.34200167;36.949;Thu Jun 14 18:12:59 GMT+02:00 2018;35.37;-2.29;1.63547008;N;;;;
39.37446667;-6.341975;36.926;Thu Jun 14 18:12:58 GMT+02:00 2018;33.52;-1.86;1.62626804;N;;;;
39.374165;-6.34195333;37.333;Thu Jun 14 18:12:57 GMT+02:00 2018;37.96;-3.58;1.66477384;N;;;;
39.37382333;-6.34191167;37.319;Thu Jun 14 18:12:56 GMT+02:00 2018;35.93;-3.58;1.67009456;N;;;;
